customer_id,customer_name,email,phone_number,city,latitude,longitude,created_at,membership_level
4318,안하린,nghr598@gmail.com,010-1868-2482,청주,36.6424,127.489,2022-12-01,일반
4319,권민준,gmj576@gmail.com,010-5650-6535,인천,37.4563,126.7052,2022-12-01,일반
4320,권지민,gjm176@naver.com,010-5943-5617,서울,37.5665,126.978,2021-10-05,우수
4321,박가은,bgng973@daum.net,010-5017-6134,인천,37.4563,126.7052,2022-10-03,우수
4322,한나윤,hnng253@naver.com,010-9763-8731,청주,36.6424,127.489,2021-08-07,VIP
4323,한지현,hjh515@nate.com,,창원,35.2271,128.6811,2022-07-23,우수
4324,조서준,jsj241@nate.com,010-8476-8739,광주,35.1595,126.8526,2022-01-23,일반
4325,최영민,chngm184@daum.net,,수원,37.2636,127.0286,2022-07-28,VIP
4326,박영민,bngm637@nate.com,010-5548-2195,서울,37.5665,126.978,2022-11-23,MVP
4327,김민서,gms845@gmail.com,,부산,35.1796,129.0756,2022-03-03,일반
4328,임도현,ngdh510@daum.net,010-2338-2688,대전,36.3504,127.3845,2022-01-26,MVP
4329,전지현,jjh616@naver.com,010-5971-3825,서울,37.5665,126.978,2022-08-14,일반
4330,임지현,ngjh601@naver.com,010-9955-6512,전주,35.8219,127.148,2022-11-18,VIP
4331,강현우,ghng608@nate.com,010-9119-8511,대전,36.3504,127.3845,2022-07-27,일반
4332,김서준,gsj580@gmail.com,010-3827-6477,청주,36.6424,127.489,2021-05-31,일반
4333,최하준,chhj188@gmail.com,010-7654-8914,수원,37.2636,127.0286,2021-06-17,일반
4334,전시아,jsng161@nate.com,010-1319-3431,청주,36.6424,127.489,2022-02-20,우수
4335,송서연,ssng469@naver.com,010-6914-8526,수원,37.2636,127.0286,2021-08-09,일반
4336,박서연,bsng414@nate.com,,청주,36.6424,127.489,2022-06-27,일반
4337,최나윤,chnng834@gmail.com,010-8739-1157,서울,37.5665,126.978,2021-07-13,우수
4338,전영민,jngm121@nate.com,010-1995-9646,서울,37.5665,126.978,2021-09-09,VIP
4339,안나윤,ngnng850@nate.com,010-4683-3690,전주,35.8219,127.148,2022-12-23,일반
4340,이민서,ngms919@gmail.com,010-9267-5445,창원,35.2271,128.6811,2022-06-12,일반
4341,정예린,jngr811@nate.com,010-7707-3883,세종,36.48,127.289,2021-11-08,일반
4342,서지원,sjng160@nate.com,010-6575-7471,대전,36.3504,127.3845,2022-11-21,일반
4343,오수빈,ngsb236@nate.com,010-5524-2471,세종,36.48,127.289,2022-02-09,VIP
4344,안하준,nghj614@gmail.com,010-8809-6734,세종,36.48,127.289,2022-08-24,VIP
4345,김지현,gjh925@gmail.com,010-3168-3443,대구,35.8714,128.6014,2021-11-11,우수
4346,이하준,nghj547@naver.com,010-4698-1955,울산,35.5398,129.3114,2022-09-19,일반
4347,조주원,jjng965@nate.com,010-7082-8263,청주,36.6424,127.489,2021-09-19,우수
4348,윤현우,nghng110@gmail.com,010-1642-7243,세종,36.48,127.289,2021-09-22,우수
4349,윤유진,ngngj188@nate.com,,수원,37.2636,127.0286,2021-12-18,VIP
4350,정지훈,jjh576@nate.com,010-3050-6613,전주,35.8219,127.148,2022-05-06,우수
4351,송지후,sjh593@gmail.com,010-4439-7544,서울,37.5665,126.978,2022-01-02,우수
4352,서하린,shr313@naver.com,010-4556-5224,인천,37.4563,126.7052,2022-05-20,우수
4353,정주원,jjng645@daum.net,,전주,35.8219,127.148,2022-02-14,일반
4354,안현우,nghng576@naver.com,010-4051-6521,대구,35.8714,128.6014,2022-05-25,MVP
4355,전지후,jjh204@gmail.com,010-1871-1113,대구,35.8714,128.6014,2021-08-23,우수
4356,송가은,sgng698@daum.net,010-1557-4349,인천,37.4563,126.7052,2022-11-02,우수
4357,권민준,gmj373@naver.com,010-4221-3028,대구,35.8714,128.6014,2021-08-27,일반
4358,송태현,sth930@naver.com,010-2351-3095,수원,37.2636,127.0286,2021-10-15,우수
4359,한서현,hsh598@gmail.com,010-2655-9581,대전,36.3504,127.3845,2022-04-21,우수
4360,한나윤,hnng803@gmail.com,010-7318-9853,세종,36.48,127.289,2022-03-08,일반
4361,김태현,gth768@nate.com,010-6841-6032,대전,36.3504,127.3845,2022-01-14,일반
4362,임채원,ngchng951@naver.com,010-9837-4644,부산,35.1796,129.0756,2022-01-12,우수
4363,권하린,ghr784@naver.com,,울산,35.5398,129.3114,2021-10-24,우수
4364,조가은,jgng248@nate.com,010-8023-9558,대구,35.8714,128.6014,2022-10-26,우수
4365,안지원,ngjng731@naver.com,010-4496-1622,대전,36.3504,127.3845,2021-05-16,일반
4366,윤하린,nghr567@nate.com,010-4566-4460,청주,36.6424,127.489,2022-11-20,우수
4367,박가은,bgng481@gmail.com,,대구,35.8714,128.6014,2021-06-18,일반
4368,안지원,ngjng875@nate.com,010-1489-3093,광주,35.1595,126.8526,2022-01-07,일반
4369,오민준,ngmj505@nate.com,010-1603-7607,울산,35.5398,129.3114,2022-10-27,일반
4370,권현우,ghng404@nate.com,,울산,35.5398,129.3114,2022-04-28,일반
4371,임영민,ngngm681@nate.com,010-6871-2458,대구,35.8714,128.6014,2021-05-26,일반
4372,김현우,ghng640@daum.net,,인천,37.4563,126.7052,2021-11-14,일반
4373,황지민,hjm272@naver.com,010-7560-4965,부산,35.1796,129.0756,2021-11-30,일반
4374,권우진,gngj310@nate.com,010-6518-5735,대구,35.8714,128.6014,2022-09-03,일반
4375,김지후,gjh669@daum.net,010-8134-7029,광주,35.1595,126.8526,2021-10-20,우수
4376,조예준,jngj581@gmail.com,010-1877-3451,수원,37.2636,127.0286,2022-05-18,일반
4377,박민준,bmj778@naver.com,010-7228-7161,전주,35.8219,127.148,2022-04-24,일반
4378,윤예린,ngngr860@naver.com,010-8556-4356,광주,35.1595,126.8526,2022-02-04,VIP
4379,강하준,ghj847@naver.com,010-4503-2070,대전,36.3504,127.3845,2022-06-02,일반
4380,서예린,sngr500@gmail.com,,부산,35.1796,129.0756,2022-08-18,우수
4381,김우진,gngj661@nate.com,010-4405-3527,울산,35.5398,129.3114,2021-01-24,일반
4382,서우진,sngj411@nate.com,010-4239-8684,수원,37.2636,127.0286,2022-08-08,일반
4383,안지원,ngjng728@daum.net,,청주,36.6424,127.489,2021-10-14,우수
4384,서현정,shj159@gmail.com,010-7796-5794,창원,35.2271,128.6811,2021-07-22,우수
4385,한서현,hsh672@gmail.com,010-9041-5045,서울,37.5665,126.978,2021-10-20,VIP
4386,장서연,jsng545@daum.net,010-4830-9840,대전,36.3504,127.3845,2022-05-21,우수
4387,권나윤,gnng662@gmail.com,010-9211-1491,전주,35.8219,127.148,2022-12-30,MVP
4388,오지민,ngjm547@daum.net,,부산,35.1796,129.0756,2022-07-21,일반
4389,송현정,shj410@nate.com,010-9843-9232,세종,36.48,127.289,2021-04-03,일반
4390,윤수빈,ngsb380@naver.com,,대전,36.3504,127.3845,2021-12-30,일반
4391,신하늘,shn426@naver.com,010-6298-1946,수원,37.2636,127.0286,2021-02-11,일반
4392,정현우,jhng146@nate.com,010-3709-5345,대전,36.3504,127.3845,2022-02-07,우수
4393,윤우진,ngngj893@naver.com,010-6406-3896,광주,35.1595,126.8526,2021-09-15,우수
4394,최하준,chhj939@gmail.com,010-4852-9264,청주,36.6424,127.489,2021-12-31,일반
4395,권예준,gngj105@gmail.com,010-7874-5763,대구,35.8714,128.6014,2021-12-05,VIP
4396,신서연,ssng100@daum.net,010-7592-5252,창원,35.2271,128.6811,2021-03-02,VIP
4397,권지훈,gjh570@nate.com,,전주,35.8219,127.148,2022-08-20,일반
4398,박서연,bsng183@naver.com,010-1725-4895,인천,37.4563,126.7052,2021-04-29,일반
4399,전영민,jngm796@nate.com,010-7697-9236,전주,35.8219,127.148,2021-11-17,일반
4400,박서현,bsh676@gmail.com,,서울,37.5665,126.978,2021-11-06,일반
4401,안하린,nghr326@naver.com,,대구,35.8714,128.6014,2022-01-17,일반
4402,송서연,ssng831@nate.com,010-9447-6141,서울,37.5665,126.978,2021-04-13,우수
4403,오채원,ngchng100@gmail.com,010-8895-4162,인천,37.4563,126.7052,2022-08-24,일반
4404,안민준,ngmj208@gmail.com,010-6796-8629,부산,35.1796,129.0756,2021-07-08,일반
4405,최지아,chjng194@daum.net,010-2484-5836,수원,37.2636,127.0286,2021-02-26,MVP
4406,전나윤,jnng692@gmail.com,010-7122-1592,대구,35.8714,128.6014,2022-02-15,우수
4407,한유진,hngj223@gmail.com,010-7746-9720,청주,36.6424,127.489,2022-08-31,VIP
4408,권예준,gngj613@nate.com,,청주,36.6424,127.489,2022-05-20,일반
4409,김지아,gjng111@daum.net,010-4342-3669,창원,35.2271,128.6811,2021-06-01,일반
4410,송도현,sdh832@daum.net,010-2661-7923,서울,37.5665,126.978,2022-05-18,우수
4411,박주원,bjng705@naver.com,,대구,35.8714,128.6014,2021-05-24,일반
4412,조지훈,jjh690@daum.net,,인천,37.4563,126.7052,2021-05-19,일반
4413,장서준,jsj781@gmail.com,010-2196-8719,대구,35.8714,128.6014,2022-05-05,우수
4414,황지원,hjng634@daum.net,010-5176-9862,울산,35.5398,129.3114,2021-06-08,우수
4415,김지민,gjm509@gmail.com,010-3970-7791,부산,35.1796,129.0756,2022-12-09,일반
4416,정채원,jchng133@naver.com,010-7071-2203,서울,37.5665,126.978,2022-02-02,일반
4417,서유진,sngj602@gmail.com,,인천,37.4563,126.7052,2021-04-23,일반
4418,서서준,ssj951@gmail.com,010-3158-4768,수원,37.2636,127.0286,2021-03-25,일반
4419,윤지후,ngjh160@naver.com,010-9322-9115,광주,35.1595,126.8526,2022-01-01,일반
4420,전채원,jchng238@gmail.com,010-5661-6584,울산,35.5398,129.3114,2021-06-04,일반
4421,서지아,sjng773@gmail.com,010-2765-7628,서울,37.5665,126.978,2022-08-20,일반
4422,송서준,ssj395@daum.net,,서울,37.5665,126.978,2021-12-19,MVP
4423,박주원,bjng872@gmail.com,,대구,35.8714,128.6014,2022-03-09,우수
4424,최지민,chjm904@daum.net,010-1218-5147,부산,35.1796,129.0756,2022-12-07,우수
4425,장채원,jchng915@nate.com,010-9184-2674,서울,37.5665,126.978,2022-07-09,일반
4426,장서준,jsj923@naver.com,010-5319-5595,대전,36.3504,127.3845,2022-03-12,일반
4427,전태현,jth460@gmail.com,010-6446-9216,울산,35.5398,129.3114,2021-01-12,일반
4428,이서연,ngsng947@naver.com,010-7526-8081,전주,35.8219,127.148,2022-04-13,일반
4429,송현우,shng800@daum.net,,창원,35.2271,128.6811,2022-11-01,일반
4430,장주원,jjng722@daum.net,,부산,35.1796,129.0756,2021-11-09,우수
4431,김우진,gngj735@daum.net,010-8062-3935,세종,36.48,127.289,2022-10-29,우수
4432,오지현,ngjh295@daum.net,010-2402-6658,세종,36.48,127.289,2022-02-20,우수
4433,조서준,jsj198@nate.com,,대전,36.3504,127.3845,2022-05-23,일반
4434,신도윤,sdng580@daum.net,010-9499-6245,청주,36.6424,127.489,2022-12-31,VIP
4435,전도현,jdh114@naver.com,,청주,36.6424,127.489,2022-02-01,일반
4436,권지민,gjm186@gmail.com,,울산,35.5398,129.3114,2022-02-01,일반
4437,송지민,sjm545@gmail.com,010-3088-5424,대구,35.8714,128.6014,2021-11-12,일반
4438,신태현,sth661@nate.com,,세종,36.48,127.289,2022-10-29,우수
4439,신지원,sjng487@naver.com,010-5839-1734,세종,36.48,127.289,2022-05-18,MVP
4440,강예준,gngj472@nate.com,,인천,37.4563,126.7052,2021-07-31,일반
4441,정유진,jngj251@daum.net,010-6596-7394,인천,37.4563,126.7052,2021-07-27,VIP
4442,이민준,ngmj633@daum.net,010-6061-7397,전주,35.8219,127.148,2022-06-20,VIP
4443,박수빈,bsb284@gmail.com,010-3460-1135,광주,35.1595,126.8526,2021-02-27,일반
4444,한도현,hdh849@naver.com,010-4087-2950,광주,35.1595,126.8526,2021-07-23,일반
4445,안지훈,ngjh480@nate.com,010-4767-5721,서울,37.5665,126.978,2021-12-04,일반
4446,정현우,jhng253@naver.com,,전주,35.8219,127.148,2022-12-30,MVP
4447,박태현,bth250@daum.net,010-5541-2230,대전,36.3504,127.3845,2021-08-20,일반
4448,장지현,jjh131@nate.com,010-4224-8628,수원,37.2636,127.0286,2021-08-16,우수
4449,황시아,hsng880@naver.com,,전주,35.8219,127.148,2021-11-08,일반
4450,정도윤,jdng217@nate.com,010-4555-9062,수원,37.2636,127.0286,2021-05-31,우수
4451,전지현,jjh797@gmail.com,010-1698-7272,수원,37.2636,127.0286,2021-04-22,일반
4452,정지현,jjh418@naver.com,010-9508-8130,울산,35.5398,129.3114,2021-12-19,우수
4453,조예린,jngr440@daum.net,010-5624-6682,수원,37.2636,127.0286,2022-04-30,VIP
4454,정서연,jsng318@daum.net,010-3354-4201,수원,37.2636,127.0286,2022-06-20,VIP
4455,황영민,hngm741@naver.com,010-4042-3101,광주,35.1595,126.8526,2021-11-15,VIP
4456,오지후,ngjh434@gmail.com,010-4056-1413,부산,35.1796,129.0756,2022-04-23,일반
4457,오서준,ngsj355@daum.net,010-9638-4058,광주,35.1595,126.8526,2022-01-10,우수
4458,안민서,ngms262@gmail.com,010-8129-7220,대전,36.3504,127.3845,2022-03-28,일반
4459,신가은,sgng145@naver.com,010-5902-6258,수원,37.2636,127.0286,2022-07-14,일반
4460,안수빈,ngsb180@naver.com,010-4401-2183,서울,37.5665,126.978,2022-10-03,우수
4461,조가은,jgng499@daum.net,,창원,35.2271,128.6811,2021-07-14,일반
4462,정지민,jjm231@gmail.com,,청주,36.6424,127.489,2022-11-02,우수
4463,임가은,nggng184@daum.net,,대전,36.3504,127.3845,2021-08-14,MVP
4464,최민준,chmj924@nate.com,010-6824-3332,부산,35.1796,129.0756,2021-10-12,일반
4465,전현정,jhj988@nate.com,010-6109-5443,대전,36.3504,127.3845,2021-12-27,우수
4466,조지후,jjh170@nate.com,010-6937-4715,부산,35.1796,129.0756,2021-05-06,일반
4467,윤영민,ngngm348@daum.net,,창원,35.2271,128.6811,2022-04-07,일반
4468,서영민,sngm730@nate.com,,서울,37.5665,126.978,2021-04-05,일반
4469,이채원,ngchng310@daum.net,010-9131-6968,대구,35.8714,128.6014,2021-10-29,VIP
4470,송가은,sgng464@nate.com,010-9576-9299,청주,36.6424,127.489,2021-03-12,VIP
4471,박영민,bngm587@nate.com,010-3143-2894,서울,37.5665,126.978,2022-12-29,VIP
4472,한시아,hsng704@naver.com,010-8476-8161,세종,36.48,127.289,2022-09-14,MVP
4473,윤하늘,nghn230@nate.com,010-4451-4512,대전,36.3504,127.3845,2022-08-21,일반
4474,최하준,chhj271@naver.com,010-1671-8192,대구,35.8714,128.6014,2022-09-09,일반
4475,김우진,gngj561@naver.com,010-9607-4577,청주,36.6424,127.489,2021-05-01,우수
4476,신지아,sjng574@daum.net,010-9132-5191,세종,36.48,127.289,2022-04-28,일반
4477,김수빈,gsb118@naver.com,010-6787-7589,울산,35.5398,129.3114,2022-01-30,일반
4478,김민준,gmj788@nate.com,,울산,35.5398,129.3114,2021-05-23,일반
4479,송지현,sjh258@gmail.com,010-3081-2981,인천,37.4563,126.7052,2022-12-05,우수
4480,전영민,jngm317@nate.com,010-5285-8214,수원,37.2636,127.0286,2021-06-18,우수
4481,정서연,jsng367@naver.com,,창원,35.2271,128.6811,2021-07-30,일반
4482,김도현,gdh406@daum.net,010-8059-3721,청주,36.6424,127.489,2022-08-24,일반
4483,이태현,ngth511@nate.com,,청주,36.6424,127.489,2022-02-11,우수
4484,장지아,jjng460@naver.com,010-5335-4368,부산,35.1796,129.0756,2021-07-06,우수
4485,오하늘,nghn930@daum.net,,창원,35.2271,128.6811,2022-07-30,일반
4486,안예린,ngngr416@nate.com,,광주,35.1595,126.8526,2021-04-11,우수
4487,장하준,jhj221@gmail.com,010-2447-8763,울산,35.5398,129.3114,2021-08-29,일반
4488,김우진,gngj672@naver.com,010-9667-2553,울산,35.5398,129.3114,2021-09-16,일반
4489,박가은,bgng520@daum.net,010-7099-5227,창원,35.2271,128.6811,2021-12-25,우수
4490,강예준,gngj737@naver.com,010-2710-4417,세종,36.48,127.289,2022-08-11,우수
4491,서지후,sjh805@nate.com,010-9009-7549,광주,35.1595,126.8526,2022-08-14,일반
4492,권서연,gsng632@nate.com,010-4434-6912,세종,36.48,127.289,2022-05-15,우수
4493,송서연,ssng173@naver.com,010-2195-6669,대전,36.3504,127.3845,2021-04-02,우수
4494,윤나윤,ngnng933@gmail.com,010-5878-3935,수원,37.2636,127.0286,2022-10-31,우수
4495,서현정,shj603@naver.com,010-1212-9028,대구,35.8714,128.6014,2021-07-25,우수
4496,신도윤,sdng472@gmail.com,,서울,37.5665,126.978,2021-04-07,우수
4497,윤하린,nghr208@daum.net,010-6043-5637,대전,36.3504,127.3845,2022-06-23,일반
4498,강채원,gchng303@nate.com,010-2222-5285,대전,36.3504,127.3845,2022-05-27,일반
4499,전하린,jhr113@gmail.com,010-2593-7299,서울,37.5665,126.978,2022-06-22,일반
4500,장영민,jngm571@gmail.com,010-2467-6613,대전,36.3504,127.3845,2022-10-06,일반
4501,황현우,hhng643@gmail.com,010-7240-8565,울산,35.5398,129.3114,2022-04-11,우수
4502,윤지민,ngjm562@naver.com,010-2936-1738,서울,37.5665,126.978,2022-08-22,우수
4503,강나윤,gnng298@nate.com,010-3841-1936,인천,37.4563,126.7052,2022-03-19,일반
4504,한하늘,hhn917@nate.com,010-3592-5373,창원,35.2271,128.6811,2022-08-03,일반
4505,한하린,hhr580@gmail.com,010-8273-4202,청주,36.6424,127.489,2022-10-24,일반
4506,강나윤,gnng997@nate.com,,세종,36.48,127.289,2021-01-08,일반
4507,오우진,ngngj794@gmail.com,010-3996-7778,세종,36.48,127.289,2022-11-24,우수
4508,김영민,gngm700@nate.com,010-9782-7882,수원,37.2636,127.0286,2021-12-15,일반
4509,박서준,bsj874@daum.net,010-6681-9207,청주,36.6424,127.489,2022-09-12,우수
4510,신민서,sms982@daum.net,010-7729-5486,대구,35.8714,128.6014,2022-12-15,VIP
4511,장태현,jth608@gmail.com,010-9028-7481,인천,37.4563,126.7052,2022-01-27,일반
4512,황예린,hngr534@daum.net,010-5322-6485,창원,35.2271,128.6811,2022-02-08,일반
4513,안수빈,ngsb771@nate.com,010-5343-8251,울산,35.5398,129.3114,2022-09-26,일반
4514,박지원,bjng462@naver.com,010-6238-1591,대전,36.3504,127.3845,2022-03-30,우수
4515,정지훈,jjh124@daum.net,010-1091-5471,대구,35.8714,128.6014,2022-03-30,우수
4516,안하린,nghr507@daum.net,010-6452-1442,대구,35.8714,128.6014,2022-10-20,일반
4517,윤수빈,ngsb924@daum.net,010-1533-8897,대전,36.3504,127.3845,2022-07-22,우수
4518,안민준,ngmj483@naver.com,,수원,37.2636,127.0286,2021-08-10,VIP
4519,송지원,sjng512@naver.com,,인천,37.4563,126.7052,2022-09-14,일반
4520,서하린,shr488@daum.net,,전주,35.8219,127.148,2022-06-22,일반
4521,장현정,jhj899@gmail.com,010-1907-5502,세종,36.48,127.289,2021-08-15,VIP
4522,박지원,bjng101@nate.com,010-5219-1480,대구,35.8714,128.6014,2021-06-30,우수
4523,오도윤,ngdng146@naver.com,010-9732-8404,울산,35.5398,129.3114,2022-01-05,VIP
4524,전서연,jsng310@naver.com,010-7996-5365,대전,36.3504,127.3845,2022-02-09,우수
4525,신지현,sjh542@gmail.com,010-3236-8957,대구,35.8714,128.6014,2021-08-12,VIP
4526,조영민,jngm902@nate.com,010-3402-1879,대전,36.3504,127.3845,2021-04-25,일반
4527,전우진,jngj937@gmail.com,,서울,37.5665,126.978,2021-04-01,우수
4528,황서연,hsng145@nate.com,010-6372-2883,수원,37.2636,127.0286,2021-04-23,VIP
4529,신우진,sngj630@daum.net,010-8689-4312,창원,35.2271,128.6811,2022-04-18,우수
4530,안지후,ngjh341@gmail.com,010-4521-6266,울산,35.5398,129.3114,2021-03-31,일반
4531,권지현,gjh771@daum.net,010-9652-4446,대전,36.3504,127.3845,2022-12-24,일반
4532,오민준,ngmj927@daum.net,010-7715-1519,청주,36.6424,127.489,2022-10-19,일반
4533,강나윤,gnng578@gmail.com,010-8706-6474,전주,35.8219,127.148,2022-02-18,일반
4534,서나윤,snng581@gmail.com,010-9876-2961,세종,36.48,127.289,2021-03-29,일반
4535,강하린,ghr286@naver.com,010-4578-2798,전주,35.8219,127.148,2022-02-13,우수
4536,정지후,jjh603@nate.com,010-9534-5875,대전,36.3504,127.3845,2022-01-08,우수
4537,최가은,chgng854@naver.com,010-9200-8305,대구,35.8714,128.6014,2022-05-26,일반
4538,김유진,gngj810@gmail.com,,세종,36.48,127.289,2022-08-16,우수
4539,이서현,ngsh921@nate.com,,청주,36.6424,127.489,2022-01-08,일반
4540,김영민,gngm537@daum.net,,서울,37.5665,126.978,2022-05-23,일반
4541,권하늘,ghn309@daum.net,010-9393-4215,세종,36.48,127.289,2022-06-28,일반
4542,김현우,ghng360@daum.net,010-6383-5665,세종,36.48,127.289,2021-08-07,우수
4543,김지현,gjh398@daum.net,010-9422-1946,창원,35.2271,128.6811,2021-05-13,일반
4544,김지후,gjh220@nate.com,010-7389-5199,수원,37.2636,127.0286,2022-06-03,일반
4545,윤채원,ngchng184@nate.com,010-9234-5374,세종,36.48,127.289,2022-06-16,일반
4546,장지훈,jjh142@daum.net,010-4275-4050,전주,35.8219,127.148,2022-08-25,VIP
4547,이수빈,ngsb741@daum.net,010-6607-3531,울산,35.5398,129.3114,2021-01-06,일반
4548,서하린,shr739@gmail.com,,부산,35.1796,129.0756,2022-01-06,우수
4549,이태현,ngth233@nate.com,010-3705-5028,울산,35.5398,129.3114,2021-07-20,우수
4550,한지현,hjh509@daum.net,010-1480-8211,대전,36.3504,127.3845,2021-01-04,우수
4551,전도윤,jdng922@daum.net,010-8584-4415,대전,36.3504,127.3845,2021-03-03,VIP
4552,강민준,gmj220@naver.com,010-2530-6347,청주,36.6424,127.489,2022-09-16,일반
4553,김민준,gmj399@naver.com,010-9711-3294,대구,35.8714,128.6014,2021-03-22,일반
4554,이나윤,ngnng809@nate.com,010-1908-5930,수원,37.2636,127.0286,2021-05-10,VIP
4555,안지현,ngjh227@gmail.com,010-1916-6678,창원,35.2271,128.6811,2021-09-01,일반
4556,임하늘,nghn394@nate.com,010-8953-8324,대구,35.8714,128.6014,2022-06-13,우수
4557,조시아,jsng930@naver.com,010-6364-4878,대전,36.3504,127.3845,2021-12-04,우수
4558,안영민,ngngm207@daum.net,,부산,35.1796,129.0756,2022-07-03,우수
4559,정지현,jjh794@naver.com,010-5497-3154,수원,37.2636,127.0286,2021-05-22,VIP
4560,전지원,jjng988@gmail.com,,수원,37.2636,127.0286,2021-12-18,MVP
4561,한지원,hjng762@nate.com,010-9617-2298,청주,36.6424,127.489,2022-03-05,우수
4562,오태현,ngth446@gmail.com,010-3030-7934,대구,35.8714,128.6014,2021-02-24,일반
4563,오지현,ngjh410@daum.net,010-2692-6547,전주,35.8219,127.148,2022-05-29,VIP
4564,김영민,gngm825@daum.net,010-2886-6330,수원,37.2636,127.0286,2022-07-22,일반
4565,김하늘,ghn685@naver.com,010-5759-1672,청주,36.6424,127.489,2021-09-19,일반
4566,윤도현,ngdh440@gmail.com,010-6916-6679,세종,36.48,127.289,2022-02-27,VIP
4567,한하린,hhr814@naver.com,010-2274-2015,광주,35.1595,126.8526,2021-12-07,일반
4568,안나윤,ngnng828@naver.com,010-6402-5915,청주,36.6424,127.489,2021-06-06,일반
4569,권나윤,gnng956@nate.com,010-5448-7096,청주,36.6424,127.489,2022-05-24,일반
4570,전지현,jjh284@daum.net,,대전,36.3504,127.3845,2022-12-27,VIP
4571,조하늘,jhn558@naver.com,010-5068-8905,대전,36.3504,127.3845,2022-08-24,우수
4572,황하린,hhr139@gmail.com,010-6422-6966,세종,36.48,127.289,2021-03-05,우수
4573,임지아,ngjng952@daum.net,010-8566-5344,창원,35.2271,128.6811,2022-12-06,일반
4574,최서연,chsng536@naver.com,010-7910-9004,대구,35.8714,128.6014,2022-11-26,우수
4575,최주원,chjng437@daum.net,010-1489-3764,창원,35.2271,128.6811,2021-08-15,우수
4576,권서연,gsng557@daum.net,010-3030-3537,창원,35.2271,128.6811,2021-01-22,일반
4577,정민서,jms251@nate.com,,울산,35.5398,129.3114,2022-01-05,일반
4578,박우진,bngj936@daum.net,010-5526-2691,부산,35.1796,129.0756,2022-12-12,일반
4579,황도현,hdh752@gmail.com,010-6972-6511,서울,37.5665,126.978,2021-12-14,MVP
4580,송현우,shng909@daum.net,010-6508-6956,광주,35.1595,126.8526,2021-12-31,우수
4581,서현정,shj291@gmail.com,010-4517-4334,울산,35.5398,129.3114,2022-07-26,VIP
4582,한현정,hhj773@nate.com,010-1884-6834,전주,35.8219,127.148,2022-03-01,일반
4583,김우진,gngj922@gmail.com,010-1832-5812,서울,37.5665,126.978,2022-05-30,우수
4584,조예준,jngj585@gmail.com,010-6260-3599,광주,35.1595,126.8526,2021-12-04,우수
4585,박서현,bsh835@nate.com,010-7286-1757,창원,35.2271,128.6811,2021-08-26,우수
4586,윤지현,ngjh170@nate.com,010-9481-9293,서울,37.5665,126.978,2022-06-21,MVP
4587,송지원,sjng761@gmail.com,010-4226-2282,부산,35.1796,129.0756,2021-02-04,일반
4588,박도윤,bdng478@naver.com,,인천,37.4563,126.7052,2021-02-14,일반
4589,임서준,ngsj133@naver.com,010-4557-8101,청주,36.6424,127.489,2022-11-26,우수
4590,윤민서,ngms701@gmail.com,010-4869-9902,인천,37.4563,126.7052,2021-01-03,우수
4591,송서현,ssh558@naver.com,010-4461-9654,청주,36.6424,127.489,2021-03-06,우수
4592,임우진,ngngj560@gmail.com,010-5070-5472,울산,35.5398,129.3114,2022-04-09,일반
4593,정채원,jchng108@naver.com,010-4040-5816,대전,36.3504,127.3845,2022-06-09,우수
4594,강채원,gchng884@nate.com,010-3439-7767,울산,35.5398,129.3114,2021-10-27,일반
4595,임지훈,ngjh968@gmail.com,010-4180-3727,대전,36.3504,127.3845,2022-04-20,일반
4596,황하린,hhr940@nate.com,010-6361-9491,울산,35.5398,129.3114,2021-09-03,우수
4597,박예린,bngr809@nate.com,010-3765-6097,세종,36.48,127.289,2021-11-06,우수
4598,신하늘,shn556@gmail.com,010-4559-6487,대전,36.3504,127.3845,2021-09-21,일반
4599,윤예준,ngngj929@daum.net,010-3362-4211,광주,35.1595,126.8526,2022-03-24,일반
4600,장민준,jmj256@nate.com,010-7144-5395,창원,35.2271,128.6811,2021-01-12,일반
4601,전지민,jjm499@nate.com,,청주,36.6424,127.489,2022-06-16,일반
4602,최예린,chngr650@naver.com,010-3390-4981,인천,37.4563,126.7052,2022-08-14,우수
4603,정지훈,jjh492@nate.com,010-4711-8662,인천,37.4563,126.7052,2021-07-10,VIP
4604,조현우,jhng597@daum.net,010-2053-4338,서울,37.5665,126.978,2022-02-01,일반
4605,안서연,ngsng603@daum.net,010-9122-9215,전주,35.8219,127.148,2022-06-18,우수
4606,윤서준,ngsj371@daum.net,010-6333-8362,광주,35.1595,126.8526,2022-08-22,VIP
4607,신서현,ssh939@daum.net,010-1034-1886,세종,36.48,127.289,2022-05-30,VIP
4608,한유진,hngj168@naver.com,010-7952-5278,울산,35.5398,129.3114,2022-10-15,일반
4609,장하린,jhr370@naver.com,,울산,35.5398,129.3114,2021-08-18,MVP
4610,이지원,ngjng520@gmail.com,010-5117-5148,대전,36.3504,127.3845,2022-03-21,일반
4611,강서준,gsj162@daum.net,010-9357-8066,인천,37.4563,126.7052,2021-03-31,일반
4612,권지훈,gjh566@gmail.com,,광주,35.1595,126.8526,2021-05-21,일반
4613,오예준,ngngj746@gmail.com,010-1355-6575,창원,35.2271,128.6811,2022-06-25,일반
4614,서지원,sjng742@gmail.com,010-9967-6234,대구,35.8714,128.6014,2021-08-18,일반
